case,abc,ric3_baseline,ric3_dynamic,ric3_adaptive,ric3_reverse_topo,ric3_reverse_topo_inn,ric3_flip_high,ric3_dynamic_reverse_topo,ric3_multi_mic,ric3_mab,baseline_speedup,dynamic_speedup,dynamic_vs_baseline_ratio,adaptive_vs_baseline_ratio,adaptive_vs_dynamic_ratio,reverse_vs_baseline_ratio,reverse_topo_inn_vs_baseline_ratio,reverse_vs_dynamic_ratio,reverse_topo_inn_vs_dynamic_ratio,flip_vs_baseline_ratio,dynamic_reverse_topo_vs_baseline_ratio,dynamic_reverse_topo_vs_dynamic_ratio,mab_vs_dynamic_ratio
atxfifo-p21,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,
yosyshq_appnote_123_cv32e40x-p364,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bobtuint14neg,0.0,0.02,0.02,0.04,0.02,0.0,0.02,0.02,0.02,0.03,inf,inf,1.0,0.5,0.5,1.0,inf,1.0,inf,1.0,1.0,1.0,0.6666666666666667
oski15a08b03s,3600.0,3600.0,3600.0,3126.01,3600.0,3600.0,2574.47,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.1516277938970123,1.1516277938970123,1.0,1.0,1.0,1.0,1.3983460673459005,1.0,1.0,1.0
nusmvtcasp5,0.01,1.3,1.34,1.07,1.95,87.41,1.0,1.84,0.52,3.64,130.0,134.0,0.9701492537313433,1.2149532710280373,1.2523364485981308,0.6666666666666667,0.014872440224230638,0.6871794871794872,0.015330053769591581,1.3,0.7065217391304348,0.7282608695652174,0.36813186813186816
imgfifo-p051,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.13,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gen80,7.04,4.21,4.13,4.09,4.61,0.26,3.56,3.76,10.27,2.56,0.5980113636363636,0.5866477272727273,1.0193704600484261,1.0293398533007336,1.0097799511002445,0.9132321041214749,16.19230769230769,0.89587852494577,15.884615384615383,1.1825842696629214,1.1196808510638299,1.0984042553191489,1.61328125
atxfifo-p26,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,1.0,,,inf,inf,,,inf,inf
zipcpu-zipmmu-p31,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,82.47,3600.0,0.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.65223717715533,43.65223717715533,5538.461538461538
dme5ptimo,0.0,0.03,0.03,0.05,0.03,0.08,0.03,0.05,0.03,0.03,inf,inf,1.0,0.6,0.6,1.0,0.375,1.0,0.375,1.0,0.6,0.6,1.0
fastfir-p010,0.08,115.54,116.17,139.87,202.46,1091.96,204.08,174.25,455.58,161.11,1444.25,1452.125,0.9945769131445296,0.8260527632801887,0.8305569457353257,0.5706806282722513,0.10580973662038903,0.5737923540452435,0.10638668083079966,0.5661505292042336,0.6630703012912482,0.6666857962697275,0.7210601452423809
pj2007,0.03,0.38,0.38,0.55,0.41,1.26,0.43,0.42,0.77,0.72,12.666666666666668,12.666666666666668,1.0,0.6909090909090908,0.6909090909090908,0.926829268292683,0.30158730158730157,0.926829268292683,0.30158730158730157,0.8837209302325582,0.9047619047619048,0.9047619047619048,0.5277777777777778
oski15a08b17s,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fastfir-p117,0.11,6.5,6.72,9.09,7.63,10.78,8.23,8.93,0.2,6.78,59.09090909090909,61.090909090909086,0.9672619047619048,0.7150715071507151,0.7392739273927392,0.8519003931847968,0.6029684601113173,0.8807339449541284,0.6233766233766234,0.7897934386391251,0.7278835386338186,0.7525195968645016,0.991150442477876
yosyshq_appnote_123_cv32e40x-p266,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6s413b398,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a03,3600.0,3600.0,3600.0,3600.0,3600.0,401.13,3600.0,3600.0,0.03,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,8.974646623289209,1.0,8.974646623289209,1.0,1.0,1.0,1.0
pdtvisvsa16a09,0.01,0.04,0.03,0.08,0.03,7.7,0.03,0.04,0.08,0.06,4.0,3.0,1.3333333333333335,0.5,0.375,1.3333333333333335,0.005194805194805195,1.0,0.0038961038961038957,1.3333333333333335,1.0,0.75,0.5
fastfir-p040,0.16,0.6,0.61,1.03,0.61,0.05,0.6,0.68,0.6,0.19,3.75,3.8125,0.9836065573770492,0.5825242718446602,0.5922330097087378,0.9836065573770492,11.999999999999998,1.0,12.2,1.0,0.8823529411764705,0.8970588235294117,3.2105263157894735
6s273b11,0.06,1.07,1.06,2.08,1.08,0.31,1.14,1.08,1.36,0.94,17.833333333333336,17.666666666666668,1.009433962264151,0.514423076923077,0.5096153846153846,0.9907407407407407,3.4516129032258065,0.9814814814814815,3.4193548387096775,0.9385964912280703,0.9907407407407407,0.9814814814814815,1.1276595744680853
